!!SBtab TableName='Reaction' TableType='Reaction' Document='reducedYeast_ECM' Date='2018-11-23' SBtabVersion='1.0'								
!ID	!ReactionFormula	!Name	!NameForPlots	!Identifiers:kegg.reaction	!IsReversible	!Gene	!KineticLaw:Name	!KineticLaw:Formula
GAL1	ATP_c_ + GAL_c_ <=> ADP_c_ + GALP_c_	GAL1	GAL1	R01092	True	YGR192C	Common saturable (CM)	u_R1 * ( kC_R1 * sqrt( kEQ_R1  * kM_R1_ATP_c_ * kM_R1_GAL_c_ / kM_R1_ADP_c_ / kM_R1_GALP_c_ ) * ( ATP_c_ / kM_R1_ATP_c_ ) * ( GAL_c_ / kM_R1_GAL_c_ ) - kC_R1 / sqrt( kEQ_R1  * kM_R1_ATP_c_ * kM_R1_GAL_c_ / kM_R1_ADP_c_ / kM_R1_GALP_c_ ) * ( ADP_c_ / kM_R1_ADP_c_ ) * ( GALP_c_ / kM_R1_GALP_c_ ) ) / ( ( 1 + ATP_c_ / kM_R1_ATP_c_ ) * ( 1 + GAL_c_ / kM_R1_GAL_c_ ) + ( 1 + ADP_c_ / kM_R1_ADP_c_ ) * ( 1 + GALP_c_ / kM_R1_GALP_c_ ) - 1 )
SUC_m_	succinate	SUC[m]	C00042	False				
ubiquinone_6_m_	ubiquinone-6	ubiquinone-6[m]	C00399	False				
ubiquinol_6_m_	ubiquinol-6	ubiquinol-6[m]	C00390	False				
Ferricytochrome_c_m_	ferricytochrome c	Ferricytochrome_c[m]	C15817	False				
Ferrocytochrome_c_m_	ferrocytochrome c	Ferrocytochrome_c[m]	C15817	False				
H_m_	h+	H[m]	C00080	False				
H_i_	h+	H[i]	C00080	False				
growthProteinAlt_c_	growthProteinAlt	growthProteinAlt[c]		False				
growthProtein_c_	growthProtein	growthProtein[c]		False				
growthRNA_c_	growthRNA	growthRNA[c]		False				
growthDNA_c_	growthDNA	growthDNA[c]		False				
growthLipid_c_	growthLipid	growthLipid[c]		False				
growthGlycogen_c_	growthGlycogen	growthGlycogen[c]		False				
growthTrehalose_c_	growthTrehalose	growthTrehalose[c]		False				
growthMannan_c_	growthMannan	growthMannan[c]		False				
growthGlucan_c_	growthGlucan	growthGlucan[c]		False				
growthMaintainance_c_	Maintainance for growth	growthMaintainance[c]		False				
ATP_m_	ATP	ATP[m]	C00002	False				
ADP_m_	ADP	ADP[m]	C00008	False				
PI_m_	phosphate	PI[m]	C00009	False				
PYR_m_	pyruvate	PYR[m]	C00022	False				
OAA_c_	oxaloacetate	OAA[c]	C00036	False				
GAL_c_	galactose	GAL[c]	C00124	False				
GALP_c_	D-galactose 1-phosphate	GALP[c]	C00446	False				
GALUDP_c_	UDP-D-galactose	GALUDP[c]	C00052	False				
GLUUDP_c_	UDP-glucose	GLUUDP[c]	C00029	False				
G1P_c_	D-glucose 1-phosphate	G1P[c]	C00103	False				
Glyoxylate_m_	Glyoxylate	Glyoxylate[m]	C00048	False				
Succinyl_CoA_m_	succinyl-CoA	Succinyl-CoA[m]	C00091	False				
H2O_m_	H2O	H2O[m]	C00001	False				
H2O_c_	H2O	H2O[c]	C00001	False				
HCO3_c_	HCO3	HCO3[c]	C00288	False				
%								
!!SBtab SBtabVersion='1.0' TableType='Quantity' TableName='Parameter' Document='reducedYeast_ECM' Date='2018-11-23'								
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound	!ID	
equilibrium constant	GAL1		1	dimensionless	R01092		kEQ_R1	
equilibrium constant	GAL10		1	dimensionless			kEQ_R2	
equilibrium constant	GAL7b		1	dimensionless	R00502		kEQ_R3	
equilibrium constant	PGM1_2		1	dimensionless	R08639		kEQ_R4	
equilibrium constant	HXK		1	dimensionless	R00299		kEQ_R5	
equilibrium constant	PGI		1	dimensionless	R00771		kEQ_R6	
equilibrium constant	PFK		1	dimensionless	R00756		kEQ_R7	
equilibrium constant	FBP		1	dimensionless	R00762		kEQ_R8	
equilibrium constant	FBA		1	dimensionless			kEQ_R9	
equilibrium constant	TPI		1	dimensionless			kEQ_R10	
equilibrium constant	GLD		1	dimensionless			kEQ_R11	
equilibrium constant	PGK		1	dimensionless	R01512		kEQ_R12	
equilibrium constant	GPM		1	dimensionless	R01518		kEQ_R13	
equilibrium constant	ENO		1	dimensionless	R00658		kEQ_R14	
equilibrium constant	CDC		1	dimensionless	R00200		kEQ_R15	
equilibrium constant	ZWF		1	dimensionless	R00835		kEQ_R16	
equilibrium constant	PGL		1	dimensionless	R02035		kEQ_R17	
equilibrium constant	GND		1	dimensionless	R01528		kEQ_R18	
equilibrium constant	RPI		1	dimensionless			kEQ_R19	
equilibrium constant	RPE		1	dimensionless	R01529		kEQ_R20	
equilibrium constant	TKLa		1	dimensionless			kEQ_R21	
equilibrium constant	TAL1		1	dimensionless			kEQ_R22	
equilibrium constant	TKLb		1	dimensionless			kEQ_R23	
equilibrium constant	DAR		1	dimensionless	R00842		kEQ_R24	
equilibrium constant	GPP		1	dimensionless	R00841		kEQ_R25	
equilibrium constant	PDC		1	dimensionless	R00224		kEQ_R26	
equilibrium constant	ADH1		1	dimensionless	R00754		kEQ_R27	
equilibrium constant	ALD6		1	dimensionless	R00711		kEQ_R28	
equilibrium constant	ALD2		1	dimensionless	R00711		kEQ_R29	
equilibrium constant	ICL1		1	dimensionless	R00479		kEQ_R30	
equilibrium constant	MLS1		1	dimensionless	R00472		kEQ_R31	
equilibrium constant	PDH		1	dimensionless	R00209		kEQ_R32	
equilibrium constant	ACS		1	dimensionless	R00235		kEQ_R33	
equilibrium constant	ADK1_1		1	dimensionless	R00127		kEQ_R34	
equilibrium constant	PCK		1	dimensionless	R00341		kEQ_R35	
equilibrium constant	PYC		1	dimensionless	R00344		kEQ_R36	
equilibrium constant	CIT		1	dimensionless			kEQ_R37	
equilibrium constant	ACO		1	dimensionless			kEQ_R38	
equilibrium constant	IDH		1	dimensionless	R00709		kEQ_R39	
equilibrium constant	IDPH		1	dimensionless			kEQ_R40	
equilibrium constant	KGD1		1	dimensionless			kEQ_R41	
equilibrium constant	LSC2		1	dimensionless	R00405		kEQ_R42	
equilibrium constant	FUM1		1	dimensionless	R01082		kEQ_R43	
equilibrium constant	MDH1		1	dimensionless	R00342		kEQ_R44	
equilibrium constant	SDH		1	dimensionless			kEQ_R45	
equilibrium constant	NDI1		1	dimensionless			kEQ_R46	
equilibrium constant	NDE2		1	dimensionless			kEQ_R47	
equilibrium constant	RIP1		1	dimensionless			kEQ_R48	
equilibrium constant	COX1		1	dimensionless	R00081		kEQ_R49	
equilibrium constant	ATP1		1	dimensionless			kEQ_R50	
catalytic rate constant geometric mean	GAL1		1	1/s	R01092		kC_R1	
catalytic rate constant geometric mean	GAL10		1	1/s			kC_R2	
catalytic rate constant geometric mean	GAL7b		1	1/s	R00502		kC_R3	
catalytic rate constant geometric mean	PGM1_2		1	1/s	R08639		kC_R4	
catalytic rate constant geometric mean	HXK		1	1/s	R00299		kC_R5	
catalytic rate constant geometric mean	PGI		1	1/s	R00771		kC_R6	
catalytic rate constant geometric mean	PFK		1	1/s	R00756		kC_R7	
catalytic rate constant geometric mean	FBP		1	1/s	R00762		kC_R8	
catalytic rate constant geometric mean	FBA		1	1/s			kC_R9	
catalytic rate constant geometric mean	TPI		1	1/s			kC_R10	
catalytic rate constant geometric mean	GLD		1	1/s			kC_R11	
catalytic rate constant geometric mean	PGK		1	1/s	R01512		kC_R12	
catalytic rate constant geometric mean	GPM		1	1/s	R01518		kC_R13	
catalytic rate constant geometric mean	ENO		1	1/s	R00658		kC_R14	
catalytic rate constant geometric mean	CDC		1	1/s	R00200		kC_R15	
catalytic rate constant geometric mean	ZWF		1	1/s	R00835		kC_R16	
catalytic rate constant geometric mean	PGL		1	1/s	R02035		kC_R17	
catalytic rate constant geometric mean	GND		1	1/s	R01528		kC_R18	
catalytic rate constant geometric mean	RPI		1	1/s			kC_R19	
catalytic rate constant geometric mean	RPE		1	1/s	R01529		kC_R20	
catalytic rate constant geometric mean	TKLa		1	1/s			kC_R21	
catalytic rate constant geometric mean	TAL1		1	1/s			kC_R22	
catalytic rate constant geometric mean	TKLb		1	1/s			kC_R23	
catalytic rate constant geometric mean	DAR		1	1/s	R00842		kC_R24	
catalytic rate constant geometric mean	GPP		1	1/s	R00841		kC_R25	
catalytic rate constant geometric mean	PDC		1	1/s	R00224		kC_R26	
catalytic rate constant geometric mean	ADH1		1	1/s	R00754		kC_R27	
catalytic rate constant geometric mean	ALD6		1	1/s	R00711		kC_R28	
catalytic rate constant geometric mean	ALD2		1	1/s	R00711		kC_R29	
catalytic rate constant geometric mean	ICL1		1	1/s	R00479		kC_R30	
catalytic rate constant geometric mean	MLS1		1	1/s	R00472		kC_R31	
catalytic rate constant geometric mean	PDH		1	1/s	R00209		kC_R32	
catalytic rate constant geometric mean	ACS		1	1/s	R00235		kC_R33	
catalytic rate constant geometric mean	ADK1_1		1	1/s	R00127		kC_R34	
catalytic rate constant geometric mean	PCK		1	1/s	R00341		kC_R35	
catalytic rate constant geometric mean	PYC		1	1/s	R00344		kC_R36	
catalytic rate constant geometric mean	CIT		1	1/s			kC_R37	
catalytic rate constant geometric mean	ACO		1	1/s			kC_R38	
catalytic rate constant geometric mean	IDH		1	1/s	R00709		kC_R39	
catalytic rate constant geometric mean	IDPH		1	1/s			kC_R40	
catalytic rate constant geometric mean	KGD1		1	1/s			kC_R41	
catalytic rate constant geometric mean	LSC2		1	1/s	R00405		kC_R42	
catalytic rate constant geometric mean	FUM1		1	1/s	R01082		kC_R43	
catalytic rate constant geometric mean	MDH1		1	1/s	R00342		kC_R44	
catalytic rate constant geometric mean	SDH		1	1/s			kC_R45	
catalytic rate constant geometric mean	NDI1		1	1/s			kC_R46	
catalytic rate constant geometric mean	NDE2		1	1/s			kC_R47	
catalytic rate constant geometric mean	RIP1		1	1/s			kC_R48	
catalytic rate constant geometric mean	COX1		1	1/s	R00081		kC_R49	
catalytic rate constant geometric mean	ATP1		1	1/s			kC_R50	
Michaelis constant	MLS1	MAL_m_	1	mM	R00472	C00149	kM_R31_MAL_m_	
Michaelis constant	FUM1	MAL_m_	1	mM	R01082	C00149	kM_R43_MAL_m_	
Michaelis constant	MDH1	MAL_m_	1	mM	R00342	C00149	kM_R44_MAL_m_	
Michaelis constant	IDH	AKG_m_	1	mM	R00709	C00026	kM_R39_AKG_m_	
Michaelis constant	IDPH	AKG_m_	1	mM		C00026	kM_R40_AKG_m_	
Michaelis constant	KGD1	AKG_m_	1	mM		C00026	kM_R41_AKG_m_	
Michaelis constant	GPM	P2G_c_	1	mM	R01518	C00631	kM_R13_P2G_c_	
Michaelis constant	ENO	P2G_c_	1	mM	R00658	C00631	kM_R14_P2G_c_	
Michaelis constant	PGK	P3G_c_	1	mM	R01512	C00197	kM_R12_P3G_c_	
Michaelis constant	GPM	P3G_c_	1	mM	R01518	C00197	kM_R13_P3G_c_	
Michaelis constant	GLD	P13G_c_	1	mM		C00236	kM_R11_P13G_c_	
Michaelis constant	PGK	P13G_c_	1	mM	R01512	C00236	kM_R12_P13G_c_	
Michaelis constant	ZWF	G15L_c_	1	mM	R00835	C01236	kM_R16_G15L_c_	
Michaelis constant	PGL	G15L_c_	1	mM	R02035	C01236	kM_R17_G15L_c_	
Michaelis constant	PGL	P6G_c_	1	mM	R02035	C00345	kM_R17_P6G_c_	
Michaelis constant	GND	P6G_c_	1	mM	R01528	C00345	kM_R18_P6G_c_	
Michaelis constant	PDC	ACA_c_	1	mM	R00224	C00084	kM_R26_ACA_c_	
Michaelis constant	ADH1	ACA_c_	1	mM	R00754	C00084	kM_R27_ACA_c_	
Michaelis constant	ALD6	ACA_c_	1	mM	R00711	C00084	kM_R28_ACA_c_	
Michaelis constant	ALD2	ACA_c_	1	mM	R00711	C00084	kM_R29_ACA_c_	
Michaelis constant	ALD6	AC_c_	1	mM	R00711	C00033	kM_R28_AC_c_	
Michaelis constant	ALD2	AC_c_	1	mM	R00711	C00033	kM_R29_AC_c_	
Michaelis constant	ACS	AC_c_	1	mM	R00235	C00033	kM_R33_AC_c_	
Michaelis constant	ACS	ACCOA_c_	1	mM	R00235	C00024	kM_R33_ACCOA_c_	
Michaelis constant	MLS1	ACCOA_m_	1	mM	R00472	C00024	kM_R31_ACCOA_m_	
Michaelis constant	PDH	ACCOA_m_	1	mM	R00209	C00024	kM_R32_ACCOA_m_	
Michaelis constant	CIT	ACCOA_m_	1	mM		C00024	kM_R37_ACCOA_m_	
Michaelis constant	GAL1	ADP_c_	1	mM	R01092	C00008	kM_R1_ADP_c_	
Michaelis constant	HXK	ADP_c_	1	mM	R00299	C00008	kM_R5_ADP_c_	
Michaelis constant	PFK	ADP_c_	1	mM	R00756	C00008	kM_R7_ADP_c_	
Michaelis constant	PGK	ADP_c_	1	mM	R01512	C00008	kM_R12_ADP_c_	
Michaelis constant	CDC	ADP_c_	1	mM	R00200	C00008	kM_R15_ADP_c_	
Michaelis constant	ADK1_1	ADP_c_	1	mM	R00127	C00008	kM_R34_ADP_c_	
Michaelis constant	PCK	ADP_c_	1	mM	R00341	C00008	kM_R35_ADP_c_	
Michaelis constant	PYC	ADP_c_	1	mM	R00344	C00008	kM_R36_ADP_c_	
Michaelis constant	HXK	GLC_c_	1	mM	R00299	C00031	kM_R5_GLC_c_	
Michaelis constant	PGM1_2	G6P_c_	1	mM	R08639	C00092	kM_R4_G6P_c_	
Michaelis constant	HXK	G6P_c_	1	mM	R00299	C00092	kM_R5_G6P_c_	
Michaelis constant	PGI	G6P_c_	1	mM	R00771	C00092	kM_R6_G6P_c_	
Michaelis constant	ZWF	G6P_c_	1	mM	R00835	C00092	kM_R16_G6P_c_	
Michaelis constant	GAL1	ATP_c_	1	mM	R01092	C00002	kM_R1_ATP_c_	
Michaelis constant	HXK	ATP_c_	1	mM	R00299	C00002	kM_R5_ATP_c_	
Michaelis constant	PFK	ATP_c_	1	mM	R00756	C00002	kM_R7_ATP_c_	
Michaelis constant	PGK	ATP_c_	1	mM	R01512	C00002	kM_R12_ATP_c_	
Michaelis constant	CDC	ATP_c_	1	mM	R00200	C00002	kM_R15_ATP_c_	
Michaelis constant	ACS	ATP_c_	1	mM	R00235	C00002	kM_R33_ATP_c_	
Michaelis constant	ADK1_1	ATP_c_	1	mM	R00127	C00002	kM_R34_ATP_c_	
Michaelis constant	PCK	ATP_c_	1	mM	R00341	C00002	kM_R35_ATP_c_	
Michaelis constant	PYC	ATP_c_	1	mM	R00344	C00002	kM_R36_ATP_c_	
Michaelis constant	ACS	AMP_c_	1	mM	R00235	C00020	kM_R33_AMP_c_	
Michaelis constant	ADK1_1	AMP_c_	1	mM	R00127	C00020	kM_R34_AMP_c_	
Michaelis constant	PFK	F16P_c_	1	mM	R00756	C00354	kM_R7_F16P_c_	
Michaelis constant	FBP	F16P_c_	1	mM	R00762	C00354	kM_R8_F16P_c_	
Michaelis constant	FBA	F16P_c_	1	mM		C00354	kM_R9_F16P_c_	
Michaelis constant	PGI	F6P_c_	1	mM	R00771	C00085	kM_R6_F6P_c_	
Michaelis constant	PFK	F6P_c_	1	mM	R00756	C00085	kM_R7_F6P_c_	
Michaelis constant	FBP	F6P_c_	1	mM	R00762	C00085	kM_R8_F6P_c_	
Michaelis constant	TAL1	F6P_c_	1	mM		C00085	kM_R22_F6P_c_	
Michaelis constant	TKLb	F6P_c_	1	mM		C00085	kM_R23_F6P_c_	
Michaelis constant	CIT	CI_m_	1	mM		C00158	kM_R37_CI_m_	
Michaelis constant	ACO	CI_m_	1	mM		C00158	kM_R38_CI_m_	
Michaelis constant	GND	CO2_c_	1	mM	R01528	C00011	kM_R18_CO2_c_	
Michaelis constant	PDC	CO2_c_	1	mM	R00224	C00011	kM_R26_CO2_c_	
Michaelis constant	PCK	CO2_c_	1	mM	R00341	C00011	kM_R35_CO2_c_	
Michaelis constant	PDH	CO2_m_	1	mM	R00209	C00011	kM_R32_CO2_m_	
Michaelis constant	IDH	CO2_m_	1	mM	R00709	C00011	kM_R39_CO2_m_	
Michaelis constant	IDPH	CO2_m_	1	mM		C00011	kM_R40_CO2_m_	
Michaelis constant	KGD1	CO2_m_	1	mM		C00011	kM_R41_CO2_m_	
Michaelis constant	ACS	COA_c_	1	mM	R00235	C00010	kM_R33_COA_c_	
Michaelis constant	MLS1	COA_m_	1	mM	R00472	C00010	kM_R31_COA_m_	
Michaelis constant	PDH	COA_m_	1	mM	R00209	C00010	kM_R32_COA_m_	
Michaelis constant	CIT	COA_m_	1	mM		C00010	kM_R37_COA_m_	
Michaelis constant	KGD1	COA_m_	1	mM		C00010	kM_R41_COA_m_	
Michaelis constant	LSC2	COA_m_	1	mM	R00405	C00010	kM_R42_COA_m_	
Michaelis constant	TAL1	E4P_c_	1	mM		C00279	kM_R22_E4P_c_	
Michaelis constant	TKLb	E4P_c_	1	mM		C00279	kM_R23_E4P_c_	
Michaelis constant	FBA	GA3P_c_	1	mM		C00661	kM_R9_GA3P_c_	
Michaelis constant	TPI	GA3P_c_	1	mM		C00661	kM_R10_GA3P_c_	
Michaelis constant	GLD	GA3P_c_	1	mM		C00661	kM_R11_GA3P_c_	
Michaelis constant	TKLa	GA3P_c_	1	mM		C00661	kM_R21_GA3P_c_	
Michaelis constant	TAL1	GA3P_c_	1	mM		C00661	kM_R22_GA3P_c_	
Michaelis constant	TKLb	GA3P_c_	1	mM		C00661	kM_R23_GA3P_c_	
Michaelis constant	RPI	R5P_c_	1	mM		C03736	kM_R19_R5P_c_	
Michaelis constant	TKLa	R5P_c_	1	mM		C03736	kM_R21_R5P_c_	
Michaelis constant	GND	RU5P_c_	1	mM	R01528	C00199	kM_R18_RU5P_c_	
Michaelis constant	RPI	RU5P_c_	1	mM		C00199	kM_R19_RU5P_c_	
Michaelis constant	RPE	RU5P_c_	1	mM	R01529	C00199	kM_R20_RU5P_c_	
Michaelis constant	RPE	X5P_c_	1	mM	R01529	C00231	kM_R20_X5P_c_	
Michaelis constant	TKLa	X5P_c_	1	mM		C00231	kM_R21_X5P_c_	
Michaelis constant	TKLb	X5P_c_	1	mM		C00231	kM_R23_X5P_c_	
Michaelis constant	ADH1	ETH_c_	1	mM	R00754	C00469	kM_R27_ETH_c_	
Michaelis constant	FUM1	FUM_m_	1	mM	R01082	C00122	kM_R43_FUM_m_	
Michaelis constant	SDH	FUM_m_	1	mM		C00122	kM_R45_FUM_m_	
Michaelis constant	DAR	GP_c_	1	mM	R00842	C00093	kM_R24_GP_c_	
Michaelis constant	GPP	GP_c_	1	mM	R00841	C00093	kM_R25_GP_c_	
Michaelis constant	GPP	GLY_c_	1	mM	R00841	C00116	kM_R25_GLY_c_	
Michaelis constant	FBA	DHAP_c_	1	mM		C00111	kM_R9_DHAP_c_	
Michaelis constant	TPI	DHAP_c_	1	mM		C00111	kM_R10_DHAP_c_	
Michaelis constant	DAR	DHAP_c_	1	mM	R00842	C00111	kM_R24_DHAP_c_	
Michaelis constant	ICL1	ICI_m_	1	mM	R00479	C00311	kM_R30_ICI_m_	
Michaelis constant	ACO	ICI_m_	1	mM		C00311	kM_R38_ICI_m_	
Michaelis constant	IDH	ICI_m_	1	mM	R00709	C00311	kM_R39_ICI_m_	
Michaelis constant	IDPH	ICI_m_	1	mM		C00311	kM_R40_ICI_m_	
Michaelis constant	GLD	NAD_c_	1	mM		C00003	kM_R11_NAD_c_	
Michaelis constant	DAR	NAD_c_	1	mM	R00842	C00003	kM_R24_NAD_c_	
Michaelis constant	ADH1	NAD_c_	1	mM	R00754	C00003	kM_R27_NAD_c_	
Michaelis constant	ALD2	NAD_c_	1	mM	R00711	C00003	kM_R29_NAD_c_	
Michaelis constant	NDE2	NAD_c_	1	mM		C00003	kM_R47_NAD_c_	
Michaelis constant	PDH	NAD_m_	1	mM	R00209	C00003	kM_R32_NAD_m_	
Michaelis constant	IDH	NAD_m_	1	mM	R00709	C00003	kM_R39_NAD_m_	
Michaelis constant	KGD1	NAD_m_	1	mM		C00003	kM_R41_NAD_m_	
Michaelis constant	MDH1	NAD_m_	1	mM	R00342	C00003	kM_R44_NAD_m_	
Michaelis constant	NDI1	NAD_m_	1	mM		C00003	kM_R46_NAD_m_	
Michaelis constant	GLD	NADH_c_	1	mM		C00004	kM_R11_NADH_c_	
Michaelis constant	DAR	NADH_c_	1	mM	R00842	C00004	kM_R24_NADH_c_	
Michaelis constant	ADH1	NADH_c_	1	mM	R00754	C00004	kM_R27_NADH_c_	
Michaelis constant	ALD2	NADH_c_	1	mM	R00711	C00004	kM_R29_NADH_c_	
Michaelis constant	NDE2	NADH_c_	1	mM		C00004	kM_R47_NADH_c_	
Michaelis constant	PDH	NADH_m_	1	mM	R00209	C00004	kM_R32_NADH_m_	
Michaelis constant	IDH	NADH_m_	1	mM	R00709	C00004	kM_R39_NADH_m_	
Michaelis constant	KGD1	NADH_m_	1	mM		C00004	kM_R41_NADH_m_	
Michaelis constant	MDH1	NADH_m_	1	mM	R00342	C00004	kM_R44_NADH_m_	
Michaelis constant	NDI1	NADH_m_	1	mM		C00004	kM_R46_NADH_m_	
Michaelis constant	ZWF	NADP_c_	1	mM	R00835	C00006	kM_R16_NADP_c_	
Michaelis constant	GND	NADP_c_	1	mM	R01528	C00006	kM_R18_NADP_c_	
Michaelis constant	ALD6	NADP_c_	1	mM	R00711	C00006	kM_R28_NADP_c_	
Michaelis constant	IDPH	NADP_m_	1	mM		C00006	kM_R40_NADP_m_	
Michaelis constant	ZWF	NADPH_c_	1	mM	R00835	C00005	kM_R16_NADPH_c_	
Michaelis constant	GND	NADPH_c_	1	mM	R01528	C00005	kM_R18_NADPH_c_	
Michaelis constant	ALD6	NADPH_c_	1	mM	R00711	C00005	kM_R28_NADPH_c_	
Michaelis constant	IDPH	NADPH_m_	1	mM		C00005	kM_R40_NADPH_m_	
Michaelis constant	COX1	O2_c_	1	mM	R00081	C00007	kM_R49_O2_c_	
Michaelis constant	CIT	OAA_m_	1	mM		C00036	kM_R37_OAA_m_	
Michaelis constant	MDH1	OAA_m_	1	mM	R00342	C00036	kM_R44_OAA_m_	
Michaelis constant	FBP	PI_c_	1	mM	R00762	C00009	kM_R8_PI_c_	
Michaelis constant	GLD	PI_c_	1	mM		C00009	kM_R11_PI_c_	
Michaelis constant	GPP	PI_c_	1	mM	R00841	C00009	kM_R25_PI_c_	
Michaelis constant	ACS	PI_c_	1	mM	R00235	C00009	kM_R33_PI_c_	
Michaelis constant	PYC	PI_c_	1	mM	R00344	C00009	kM_R36_PI_c_	
Michaelis constant	ENO	PEP_c_	1	mM	R00658	C00074	kM_R14_PEP_c_	
Michaelis constant	CDC	PEP_c_	1	mM	R00200	C00074	kM_R15_PEP_c_	
Michaelis constant	PCK	PEP_c_	1	mM	R00341	C00074	kM_R35_PEP_c_	
Michaelis constant	CDC	PYR_c_	1	mM	R00200	C00022	kM_R15_PYR_c_	
Michaelis constant	PDC	PYR_c_	1	mM	R00224	C00022	kM_R26_PYR_c_	
Michaelis constant	PYC	PYR_c_	1	mM	R00344	C00022	kM_R36_PYR_c_	
Michaelis constant	TKLa	S7P_c_	1	mM		C05382	kM_R21_S7P_c_	
Michaelis constant	TAL1	S7P_c_	1	mM		C05382	kM_R22_S7P_c_	
Michaelis constant	ICL1	SUC_m_	1	mM	R00479	C00042	kM_R30_SUC_m_	
Michaelis constant	LSC2	SUC_m_	1	mM	R00405	C00042	kM_R42_SUC_m_	
Michaelis constant	SDH	SUC_m_	1	mM		C00042	kM_R45_SUC_m_	
Michaelis constant	SDH	ubiquinone_6_m_	1	mM		C00399	kM_R45_ubiquinone_6_m_	
Michaelis constant	NDI1	ubiquinone_6_m_	1	mM		C00399	kM_R46_ubiquinone_6_m_	
Michaelis constant	NDE2	ubiquinone_6_m_	1	mM		C00399	kM_R47_ubiquinone_6_m_	
Michaelis constant	RIP1	ubiquinone_6_m_	1	mM		C00399	kM_R48_ubiquinone_6_m_	
Michaelis constant	SDH	ubiquinol_6_m_	1	mM		C00390	kM_R45_ubiquinol_6_m_	
Michaelis constant	NDI1	ubiquinol_6_m_	1	mM		C00390	kM_R46_ubiquinol_6_m_	
Michaelis constant	NDE2	ubiquinol_6_m_	1	mM		C00390	kM_R47_ubiquinol_6_m_	
Michaelis constant	RIP1	ubiquinol_6_m_	1	mM		C00390	kM_R48_ubiquinol_6_m_	
Michaelis constant	RIP1	Ferricytochrome_c_m_	1	mM		C15817	kM_R48_Ferricytochrome_c_m_	
Michaelis constant	COX1	Ferricytochrome_c_m_	1	mM	R00081	C15817	kM_R49_Ferricytochrome_c_m_	
Michaelis constant	RIP1	Ferrocytochrome_c_m_	1	mM		C15817	kM_R48_Ferrocytochrome_c_m_	
Michaelis constant	COX1	Ferrocytochrome_c_m_	1	mM	R00081	C15817	kM_R49_Ferrocytochrome_c_m_	
Michaelis constant	RIP1	H_m_	1	mM		C00080	kM_R48_H_m_	
Michaelis constant	COX1	H_m_	1	mM	R00081	C00080	kM_R49_H_m_	
Michaelis constant	ATP1	H_m_	1	mM		C00080	kM_R50_H_m_	
Michaelis constant	RIP1	H_i_	1	mM		C00080	kM_R48_H_i_	
Michaelis constant	COX1	H_i_	1	mM	R00081	C00080	kM_R49_H_i_	
Michaelis constant	ATP1	H_i_	1	mM		C00080	kM_R50_H_i_	
Michaelis constant	LSC2	ATP_m_	1	mM	R00405	C00002	kM_R42_ATP_m_	
Michaelis constant	ATP1	ATP_m_	1	mM		C00002	kM_R50_ATP_m_	
Michaelis constant	LSC2	ADP_m_	1	mM	R00405	C00008	kM_R42_ADP_m_	
Michaelis constant	ATP1	ADP_m_	1	mM		C00008	kM_R50_ADP_m_	
Michaelis constant	LSC2	PI_m_	1	mM	R00405	C00009	kM_R42_PI_m_	
Michaelis constant	ATP1	PI_m_	1	mM		C00009	kM_R50_PI_m_	
Michaelis constant	PDH	PYR_m_	1	mM	R00209	C00022	kM_R32_PYR_m_	
Michaelis constant	PCK	OAA_c_	1	mM	R00341	C00036	kM_R35_OAA_c_	
Michaelis constant	PYC	OAA_c_	1	mM	R00344	C00036	kM_R36_OAA_c_	
Michaelis constant	GAL1	GAL_c_	1	mM	R01092	C00124	kM_R1_GAL_c_	
Michaelis constant	GAL1	GALP_c_	1	mM	R01092	C00446	kM_R1_GALP_c_	
Michaelis constant	GAL7b	GALP_c_	1	mM	R00502	C00446	kM_R3_GALP_c_	
Michaelis constant	GAL10	GALUDP_c_	1	mM		C00052	kM_R2_GALUDP_c_	
Michaelis constant	GAL7b	GALUDP_c_	1	mM	R00502	C00052	kM_R3_GALUDP_c_	
Michaelis constant	GAL10	GLUUDP_c_	1	mM		C00029	kM_R2_GLUUDP_c_	
Michaelis constant	GAL7b	GLUUDP_c_	1	mM	R00502	C00029	kM_R3_GLUUDP_c_	
Michaelis constant	GAL7b	G1P_c_	1	mM	R00502	C00103	kM_R3_G1P_c_	
Michaelis constant	PGM1_2	G1P_c_	1	mM	R08639	C00103	kM_R4_G1P_c_	
Michaelis constant	ICL1	Glyoxylate_m_	1	mM	R00479	C00048	kM_R30_Glyoxylate_m_	
Michaelis constant	MLS1	Glyoxylate_m_	1	mM	R00472	C00048	kM_R31_Glyoxylate_m_	
Michaelis constant	KGD1	Succinyl_CoA_m_	1	mM		C00091	kM_R41_Succinyl_CoA_m_	
Michaelis constant	LSC2	Succinyl_CoA_m_	1	mM	R00405	C00091	kM_R42_Succinyl_CoA_m_	
Michaelis constant	MLS1	H2O_m_	1	mM	R00472	C00001	kM_R31_H2O_m_	
Michaelis constant	CIT	H2O_m_	1	mM		C00001	kM_R37_H2O_m_	
Michaelis constant	FUM1	H2O_m_	1	mM	R01082	C00001	kM_R43_H2O_m_	
Michaelis constant	COX1	H2O_m_	1	mM	R00081	C00001	kM_R49_H2O_m_	
